ubicgeob,cod_expe,cod_deli,delirie8,califdel,gdoconsu,formcomi,formacci,tipmodal,ele_comi,ticoncur,ticlasif,entiocur,munocurr,fec_ocur,totalca1,totalca2
"02003",217,311,10300,1,3,1,3,6,7,2,1,2,"02003","14/12/2017","1","1"
"02003",217,312,10200,1,3,1,3,6,7,2,1,2,"02003","14/12/2017","1","1"
"02003",218,313,10100,1,3,1,3,4,7,3,1,2,"02003","02/02/2016","1","2"
"02003",218,314,10100,1,3,1,3,4,7,3,1,2,"02003","02/02/2016","1","1"
"02003",219,315,10100,3,3,1,3,4,7,3,4,2,"02003","24/12/2018","1","4"
"02003",219,316,20600,3,3,1,3,3,7,3,4,2,"02003","24/12/2018","1","4"
"02004",220,317,30402,3,3,1,3,6,7,3,4,2,"02004","02/12/2016","1","1"
"02004",221,318,30402,3,1,1,3,6,7,3,4,2,"02004","24/08/2017","1","1"
"02004",222,319,10100,3,3,1,3,4,7,3,4,2,"02004","07/12/2017","1","3"
"02004",223,320,40700,2,3,1,3,6,7,3,1,2,"02004","09/01/2017","1","1"
"02004",224,321,10100,3,3,1,3,4,7,3,4,2,"02004","08/02/2017","1","2"
"02004",225,322,10100,3,3,1,3,4,7,3,4,2,"02004","29/06/2016","1","3"
"02004",226,323,10100,3,3,1,3,4,7,3,4,2,"02004","26/02/2018","1","3"
"02004",227,324,20600,1,3,1,3,3,7,3,1,2,"02004","31/03/2017","1","2"
"02004",227,325,20600,2,3,1,3,3,7,3,3,2,"02004","31/03/2017","1","1"
"02004",227,326,20600,1,3,1,3,3,7,3,3,2,"02004","31/03/2017","1","1"
"02004",227,327,20600,1,3,1,3,3,7,3,3,2,"02004","31/03/2017","1","1"
"02004",227,328,20600,1,3,1,3,3,7,3,3,2,"02004","31/03/2017","1","1"
"02004",227,329,20600,1,3,1,3,3,7,3,3,2,"02004","31/03/2017","1","1"
"02004",227,330,20600,1,3,1,3,3,7,3,3,2,"02004","31/03/2017","1","1"
"02004",227,331,20600,1,3,1,3,3,7,3,3,2,"02004","31/03/2017","1","1"
"02004",227,332,20600,1,3,1,3,3,7,3,3,2,"02004","31/03/2017","1","1"
"02004",227,333,20600,1,3,1,3,3,7,3,3,2,"02004","31/03/2017","1","1"
"02004",227,334,20600,1,3,1,3,3,7,3,3,2,"02004","31/03/2017","1","1"
"02004",228,335,40700,3,3,1,3,6,7,3,4,2,"02004","09/02/2017","1","1"
"02004",229,336,10100,1,2,1,3,4,7,3,4,2,"02004","20/04/2017","1","2"
"02004",229,337,10100,3,2,1,3,4,7,3,4,2,"02004","20/04/2017","1","1"
"02004",230,338,40117,2,3,3,1,6,7,3,1,2,"02004","18/04/2018","1","2"
"02004",231,339,10100,2,2,1,3,4,7,3,1,2,"02004","03/12/2017","1","3"
"02004",232,340,10100,3,3,1,3,4,7,3,4,2,"02004","10/05/2017","1","2"
"02004",233,341,10100,3,3,1,3,4,7,3,4,2,"02004","22/11/2016","1","2"
"02004",234,342,10400,1,1,1,3,6,7,1,1,2,"02004","30/04/2017","1","2"
"02004",234,343,10100,3,3,3,3,4,7,3,4,2,"02004","09/09/1899","1","2"
"02004",235,344,10100,3,2,1,3,4,7,3,4,2,"02004","14/01/2018","1","4"
"02004",235,345,10100,3,2,1,3,4,7,3,4,2,"02004","14/01/2018","1","3"
"02004",235,346,10100,3,2,1,3,4,7,3,4,2,"02004","14/01/2018","1","3"
"02004",236,347,10200,3,3,3,3,6,7,3,4,2,"02004","09/09/1899","1","2"
"02004",236,348,40600,3,3,1,3,6,7,3,4,2,"02004","18/10/2017","1","1"
"02004",237,349,10400,3,3,3,3,6,7,3,4,2,"02004","19/04/2017","1","1"
"02004",237,350,10100,3,3,1,3,4,7,3,4,2,"02004","19/04/2017","1","2"
"02004",238,351,10100,3,3,1,3,3,7,3,4,2,"02004","06/03/2018","1","2"
"02004",239,352,20600,3,3,1,3,3,7,3,4,2,"02004","18/01/2018","1","2"
"02004",239,353,20600,3,3,1,3,3,7,3,4,2,"02004","18/01/2018","1","2"
"02004",239,354,20600,3,3,1,3,3,7,3,4,2,"02004","18/01/2018","1","2"
"02004",240,355,10100,3,2,1,3,6,7,3,4,2,"02004","03/08/2017","1","1"
"02004",241,356,10100,3,3,3,3,6,7,3,4,2,"02004","09/09/1899","1","15"
"02004",241,357,10100,3,3,1,3,4,7,3,4,2,"02004","22/01/2018","1","15"
"02004",241,358,10100,3,3,3,3,6,7,3,4,2,"02004","09/09/1899","1","15"
"02004",241,359,10100,3,3,1,3,4,7,3,4,2,"02004","22/01/2018","1","15"
"02004",242,360,20600,3,3,1,3,3,7,3,4,2,"02004","19/10/2016","1","3"
"02004",242,361,20600,3,3,1,3,3,7,3,4,2,"02004","19/10/2016","1","1"
"02004",242,362,20600,3,3,1,3,3,7,3,4,2,"02004","19/10/2016","1","1"
"02004",243,363,10100,3,3,1,3,4,7,3,4,2,"02004","01/03/2017","1","2"
"02004",244,364,30402,3,3,1,3,6,7,3,4,2,"02004","06/07/2014","1","1"
"02004",244,365,30100,3,3,1,3,6,7,3,4,2,"02004","06/07/2014","1","1"
"02004",245,366,40100,2,3,1,3,6,7,2,1,2,"02004","05/11/2017","1","1"
"02004",245,367,10100,1,3,1,3,4,7,2,1,2,"02004","05/11/2017","1","1"
"02004",246,368,10100,3,1,1,3,4,7,3,4,2,"02004","01/01/2017","1","3"
"02004",246,369,10100,3,1,1,3,4,7,3,4,2,"02004","01/01/2017","1","2"
"02004",246,370,10100,3,1,1,3,4,7,3,4,2,"02004","01/01/2017","1","3"
"02004",247,371,30402,3,3,1,3,6,7,3,4,2,"02004","08/05/2017","1","1"
"02004",248,372,10100,3,1,1,3,4,7,2,2,2,"02004","09/09/1899","1","3"
"02004",249,373,10100,3,1,1,3,4,7,3,4,2,"02004","30/09/2017","1","1"
"02004",250,374,10100,3,2,1,3,4,7,3,4,2,"02004","14/12/2017","1","1"
"02004",251,375,10100,3,3,1,3,4,7,3,4,2,"02004","08/10/2017","1","1"
"02004",252,376,40700,3,3,1,3,6,7,3,4,2,"02004","18/08/2017","1","1"
"02004",253,377,30400,1,3,1,3,6,7,3,1,2,"02004","19/12/2017","1","1"
"02004",254,378,40600,3,3,2,3,6,7,3,4,2,"02004","06/08/2017","1","1"
"02004",255,379,10100,3,3,1,3,4,7,3,4,2,"02004","18/09/2017","1","1"
"02004",256,380,10100,3,3,1,3,4,7,3,4,2,"02004","10/12/2016","1","2"
"02004",256,381,10100,3,3,1,3,4,7,3,4,2,"02004","10/12/2016","1","2"
"02004",257,382,20600,3,1,1,3,3,7,3,4,2,"02004","09/09/1899","1","2"
"02004",257,383,20600,3,1,1,3,3,7,3,4,2,"02004","25/04/2018","1","1"
"02004",258,384,30100,3,3,1,3,6,7,3,4,2,"02004","21/05/2018","1","1"
"02004",259,385,30402,3,3,1,3,6,7,3,4,2,"02004","15/01/2018","1","1"
"02004",259,386,60101,3,3,1,3,6,7,3,4,2,"02004","15/01/2018","1","2"
"02004",259,387,60103,3,3,1,3,6,7,3,4,2,"02004","15/01/2018","1","1"
"02004",260,388,10100,3,3,1,3,4,7,3,4,2,"02004","17/02/2018","1","6"
"02004",260,389,10100,3,3,1,3,4,7,3,4,2,"02004","17/02/2018","1","4"
"02004",261,390,20600,1,1,1,3,3,7,3,3,2,"02004","27/02/2018","1","3"
"02004",261,391,20600,1,1,1,3,3,7,3,3,2,"02004","09/09/1899","1","3"
"02004",262,392,10100,3,3,1,3,4,7,3,4,2,"02004","20/03/2018","1","2"
"02004",263,393,10100,2,3,1,3,3,7,3,1,2,"02004","13/04/2018","1","1"
"02004",263,394,10100,2,3,1,3,3,7,3,1,2,"02004","13/04/2018","1","1"
"02004",264,395,40400,3,3,1,3,6,7,3,4,2,"02004","15/09/2016","1","1"
"02004",265,396,10200,3,3,3,3,6,7,3,4,2,"02004","09/09/1899","1","3"
"02004",265,397,10100,3,1,1,3,4,7,3,4,2,"02004","15/11/2017","1","2"
"02004",266,398,10100,3,1,1,3,4,7,3,4,2,"02004","06/03/2018","1","3"
"02004",266,399,10100,3,1,1,3,4,7,3,4,2,"02004","06/03/2018","1","2"
"02004",266,400,10100,3,1,1,3,4,7,3,4,2,"02004","06/03/2018","1","2"
"02004",267,401,10100,2,3,1,3,4,7,3,1,2,"02004","28/06/2016","1","1"
"02004",268,402,30402,3,3,1,3,6,7,3,4,2,"02004","06/08/2018","1","1"
"02004",269,403,10100,3,2,1,3,4,7,3,4,2,"02004","05/09/2018","1","2"
"02004",269,404,10100,3,2,1,3,4,7,3,4,2,"02004","05/09/2018","1","1"
"02004",269,405,10100,3,2,1,3,4,7,3,4,2,"02004","05/09/2018","1","1"
"02004",269,406,10100,3,2,1,3,4,7,3,4,2,"02004","05/09/2018","1","1"
"02004",270,407,10100,1,1,1,3,4,7,3,1,2,"02004","11/02/2018","1","2"
"02004",270,408,10100,1,1,1,3,4,7,3,1,2,"02004","11/02/2018","1","1"
"02004",271,409,10100,3,3,1,3,4,7,3,4,2,"02004","13/06/2018","1","3"
"02004",271,410,10100,3,3,1,3,4,7,3,4,2,"02004","13/06/2018","1","1"
"02004",271,411,10100,3,3,1,3,4,7,3,4,2,"02004","13/06/2018","1","1"
"02004",272,412,20600,3,3,1,3,3,7,3,4,2,"02004","20/05/2018","1","2"
"02004",272,413,20600,3,3,1,3,3,7,3,4,2,"02004","20/05/2018","1","1"
"02004",272,414,20600,3,3,1,3,3,7,3,4,2,"02004","20/05/2018","1","1"
"02004",272,415,20600,3,3,1,3,3,7,3,4,2,"02004","20/05/2018","1","1"
"02004",273,416,10100,3,3,1,3,4,7,3,4,2,"02004","12/03/2017","1","3"
"02004",274,417,40100,3,3,1,3,4,7,3,4,2,"02004","02/11/2016","1","1"
"02004",275,418,10100,3,3,1,3,4,7,3,4,2,"02004","23/12/2016","1","3"
"02004",276,419,10100,1,3,1,3,3,7,3,1,2,"02004","21/10/2017","1","2"
"02004",277,420,10100,3,1,1,3,6,7,3,4,2,"02004","09/09/1899","1","3"
"02004",277,421,10100,3,2,1,3,4,7,3,4,2,"02004","09/09/1899","1","5"
"02004",278,422,30402,3,3,1,3,6,7,3,4,2,"02004","30/11/2018","1","1"
"02004",278,423,30402,3,3,1,3,6,7,3,4,2,"02004","30/11/2018","1","1"
"02004",279,424,10100,1,3,1,3,4,7,3,1,2,"02004","06/03/2018","1","3"
"02004",279,425,10100,3,3,1,3,4,7,3,4,2,"02004","06/03/2018","1","1"
"02004",279,426,10100,1,3,1,3,4,7,3,1,2,"02004","06/03/2018","1","1"
"02004",280,427,20600,3,3,1,3,3,7,3,4,2,"02004","09/09/1899","1","2"
"02004",280,428,20600,3,3,3,3,3,7,3,4,2,"02004","09/09/1899","1","2"
"02004",281,429,10100,3,3,1,3,3,7,3,4,2,"02004","21/03/2018","1","2"
"02004",282,430,10100,1,1,1,3,4,7,3,4,2,"02004","05/01/2018","1","2"
"02004",282,431,10100,1,1,1,3,4,7,3,4,2,"02004","05/01/2018","1","2"
"02004",282,432,10100,1,1,1,3,4,7,3,4,2,"02004","05/01/2018","1","2"
"02004",283,433,10100,3,2,1,3,4,7,3,4,2,"02004","01/02/2018","1","1"
"02004",283,434,10100,3,2,1,3,4,7,3,4,2,"02004","01/02/2018","1","1"
"02004",283,435,10100,3,2,1,3,4,7,3,4,2,"02004","01/02/2018","1","1"
"02004",284,436,10400,3,2,1,3,6,7,3,4,2,"02004","30/11/2017","1","1"
"02004",284,437,10100,3,2,1,3,4,7,3,4,2,"02004","30/11/2017","1","1"
"02004",284,438,10400,3,3,1,3,6,7,3,4,2,"02004","30/11/2017","1","1"
"02004",284,439,10100,3,3,1,3,4,7,3,4,2,"02004","30/11/2017","1","1"
"02004",284,440,10400,3,3,1,3,6,7,3,4,2,"02004","30/11/2017","1","1"
"02004",284,441,10100,3,3,1,3,4,7,3,4,2,"02004","30/11/2017","1","2"
"02004",285,442,10100,3,3,1,3,4,7,3,4,2,"02004","01/06/2018","1","4"
"02004",286,443,10100,3,3,1,3,4,7,3,4,2,"02004","09/09/2017","1","2"
"02004",287,444,20600,1,3,1,3,3,7,2,2,2,"02004","30/05/2018","1","2"
"02004",287,445,20600,3,3,1,3,3,7,3,4,2,"02004","30/05/2018","1","1"
"02004",287,446,20600,3,3,1,3,3,7,3,4,2,"02004","30/05/2018","1","1"
"02004",288,447,10100,3,3,1,3,4,7,3,4,2,"02004","17/10/2017","1","2"
"02004",289,448,10100,3,3,1,3,4,7,3,4,2,"02004","30/11/2017","1","2"
"02004",289,449,10100,1,3,1,3,4,7,3,1,2,"02004","30/11/2017","1","1"
"02004",290,450,10100,3,2,1,3,4,7,3,4,2,"02004","11/07/2018","1","1"
"02004",291,451,10100,3,1,1,3,4,7,3,4,2,"02004","09/09/1899","1","5"
"02004",292,452,10100,3,2,1,3,4,7,3,4,2,"02004","31/10/2018","1","1"
"02004",293,453,40113,3,3,1,3,4,7,3,4,2,"02004","25/09/2018","1","1"
"02004",294,454,40300,2,3,1,3,6,7,3,3,2,"02004","30/04/2017","1","1"
"02004",294,455,40300,3,3,1,3,6,7,3,4,2,"02004","30/04/2017","1","1"
"02004",295,456,10100,3,3,1,3,4,7,3,4,2,"02004","13/09/2018","1","3"
"02004",295,457,10100,3,3,1,3,4,7,3,4,2,"02004","13/09/2018","1","2"
"02004",296,458,10100,3,3,1,3,4,7,3,4,2,"02004","26/07/2018","1","2"
"02004",297,459,40700,2,3,1,3,6,7,3,1,2,"02004","25/09/2016","1","1"
"02004",298,460,10100,3,3,1,3,4,7,3,4,2,"02004","12/10/2018","1","3"
"02004",298,461,10100,3,3,1,3,4,7,3,4,2,"02004","12/10/2018","1","1"
"02004",299,462,20600,3,1,1,3,3,7,3,4,2,"02004","17/04/2018","1","2"
"02004",299,463,20600,3,1,1,3,3,7,3,4,2,"02004","17/04/2018","1","2"
"02004",299,464,20600,3,1,1,3,3,7,3,4,2,"02004","17/04/2018","1","2"
"02004",299,465,20600,3,1,1,3,3,7,3,4,2,"02004","17/04/2018","1","2"
"02004",299,466,20600,3,1,1,3,3,7,3,4,2,"02004","17/04/2018","1","2"
"02004",300,467,40300,3,3,1,3,6,7,3,4,2,"02004","21/10/2016","1","1"
"02004",300,468,40300,3,3,1,3,6,7,3,4,2,"02004","21/10/2016","1","1"
"02004",301,469,10100,3,3,1,3,4,7,3,4,2,"02004","12/09/2018","1","1"
"02004",302,470,40103,3,1,1,1,6,7,3,4,2,"02004","27/12/2018","1","1"
"02004",302,471,40103,3,3,1,3,6,7,3,4,2,"02004","27/12/2018","1","1"
"02004",303,472,40103,3,3,1,3,6,7,3,4,2,"02004","18/07/2017","1","1"
"02004",304,473,40117,3,3,1,1,6,7,3,4,2,"02004","15/08/2018","1","2"
"02004",305,474,10400,3,3,1,3,6,7,3,4,2,"02004","10/08/2018","1","1"
"02004",305,475,10100,3,3,1,3,4,7,3,4,2,"02004","10/08/2018","1","3"
"02004",306,476,10100,3,3,1,3,4,7,3,4,2,"02004","25/08/2017","1","3"
"02004",306,477,10100,3,3,1,3,4,7,3,4,2,"02004","25/08/2017","1","2"
"02004",306,478,10100,3,3,1,3,4,7,3,4,2,"02004","25/08/2017","1","2"
"02004",307,479,10100,3,1,1,3,6,7,3,4,2,"02004","09/09/1899","1","1"
"02004",307,480,10100,3,3,1,3,4,7,3,4,2,"02004","23/12/2018","1","2"
"02004",307,481,10100,3,1,1,3,6,7,3,4,2,"02004","09/09/1899","1","1"
"02004",307,482,10100,3,3,1,3,4,7,3,4,2,"02004","23/12/2018","1","2"
"02004",307,483,10100,3,1,1,3,6,7,3,4,2,"02004","09/09/1899","1","1"
"02004",307,484,10100,3,3,1,3,4,7,3,4,2,"02004","23/12/2018","1","2"
"02004",308,485,10100,3,3,1,3,4,7,3,4,2,"02004","17/07/2018","1","2"
"02004",309,486,40117,3,3,1,1,6,7,3,4,2,"02004","31/01/2018","1","4"
"02004",309,487,40103,3,3,1,1,6,7,3,4,2,"02004","31/01/2018","1","1"
"02004",310,488,20600,1,1,1,3,3,7,3,4,2,"02004","06/07/2018","1","1"
"02004",311,489,10100,3,3,1,3,4,7,3,4,2,"02004","19/12/2016","1","2"
"02004",312,490,40700,3,3,1,3,6,7,3,4,2,"02004","08/11/2017","1","1"
"02004",312,491,40700,3,3,1,3,6,7,3,4,2,"02004","08/11/2017","1","1"
"02004",313,492,80202,3,3,1,3,6,7,3,4,2,"02004","23/11/2016","1","1"
"02004",314,493,40102,3,3,1,3,4,7,3,4,2,"02004","24/09/2018","1","2"
"02004",315,494,10100,3,3,1,3,4,7,3,4,2,"02004","08/07/2017","1","4"
"02004",316,495,40400,3,3,1,3,6,7,3,4,2,"02004","15/09/2016","1","1"
"02005",317,496,10100,1,1,1,3,4,7,3,1,2,"02005","31/07/2017","1","2"
"02005",317,497,10100,1,1,1,3,4,7,3,1,2,"02005","31/07/2017","1","2"
"02005",318,498,10100,3,3,3,3,4,7,3,4,2,"02005","09/09/1899","1","2"
"02005",319,499,30100,3,3,1,3,6,7,3,4,2,"02005","30/06/2017","1","1"
"02005",320,500,40700,3,3,1,3,6,7,3,4,2,"02005","06/04/2017","1","1"
"02005",321,501,40113,2,1,1,3,4,7,3,1,2,"02005","01/12/2016","1","2"
"02005",322,502,10100,3,3,1,3,4,7,3,4,2,"02005","22/10/2017","1","1"
"02005",323,503,10100,3,2,1,3,4,7,3,4,2,"02005","02/02/2018","1","2"
"03003",324,504,91800,3,1,1,1,6,1,3,2,3,"03003","20/06/2015","1","1"
"03003",325,505,91800,3,1,1,1,6,1,3,1,3,"03003","20/05/2015","1","1"
"03003",326,506,91800,3,1,1,1,6,1,3,1,3,"03003","13/01/2017","1","1"
"03003",327,507,91800,3,1,1,1,6,1,3,1,3,"03003","01/08/2017","1","1"
"03003",328,508,91800,3,1,1,1,6,1,3,1,3,"03003","16/08/2017","1","2"
"03003",329,509,91800,3,1,1,1,6,1,3,1,3,"03003","25/12/2016","1","1"
"03003",330,510,91800,3,1,1,1,5,1,3,1,3,"03003","14/04/2016","1","1"
"03003",330,511,91800,3,1,1,1,5,1,3,1,3,"03003","10/04/2017","1","1"
"03003",330,512,91800,3,1,1,1,5,1,3,1,3,"03003","14/04/2016","1","1"
"03003",330,513,91800,3,1,1,1,5,1,3,1,3,"03003","14/04/2016","1","1"
"03003",331,514,91800,3,1,1,1,1,1,3,4,3,"03003","19/09/2016","1","1"
"03003",332,515,91800,3,1,1,1,5,1,3,4,3,"03003","01/07/2016","1","3"
"03003",332,516,91800,3,1,1,1,5,1,3,1,3,"03003","01/07/2016","1","3"
"03003",332,517,91800,3,1,1,1,5,1,3,1,3,"03003","01/07/2016","1","3"
"03003",333,518,91800,3,1,1,1,6,1,3,4,3,"03003","16/06/2015","1","1"
"03003",334,519,91800,3,1,1,1,6,1,3,4,3,"03003","30/06/2014","1","2"
"03003",335,520,91800,3,1,2,2,6,2,3,1,3,"03003","17/09/2016","1","1"
"03003",336,521,91800,3,1,1,1,6,1,3,1,3,"03003","15/01/2016","1","1"
"03003",337,522,91800,3,1,1,1,6,1,3,1,3,"03003","01/06/2016","1","1"
"03003",338,523,91800,3,1,1,1,1,1,3,1,3,"03003","08/07/2017","1","2"
"03008",339,524,91800,3,1,3,1,6,7,3,4,3,"03999","09/09/1899","1","1"
"03008",340,525,91800,3,3,1,3,5,1,3,4,3,"03999","05/01/2018","1","1"
"03008",341,526,91800,3,1,1,1,6,1,3,4,3,"03999","06/03/2018","1","1"
"03008",342,527,91800,3,3,3,3,6,7,3,4,3,"03999","09/09/1899","1","1"
"03008",342,528,91800,3,3,3,3,6,7,3,4,3,"03999","09/09/1899","1","1"
"03008",342,529,91800,3,3,3,3,6,7,3,4,3,"03999","09/09/1899","1","1"
"03008",343,530,91800,3,1,1,1,6,1,3,4,3,"03999","28/06/2016","1","1"
"03008",344,531,91800,3,1,1,1,5,1,3,1,3,"03999","09/09/1899","1","1"
"03008",345,532,91800,3,1,2,2,6,2,3,4,3,"03999","21/01/2018","1","5"
"03008",345,533,91800,3,1,2,2,6,2,3,1,3,"03999","21/01/2018","1","5"
"03008",346,534,91800,3,1,1,1,6,1,3,4,3,"03999","12/02/2019","1","8"
"03008",346,535,91800,3,1,1,1,6,1,3,4,3,"03999","12/02/2019","1","8"
"03008",346,536,91800,3,1,1,1,6,1,3,4,3,"03999","12/02/2019","1","8"
"03008",346,537,91800,3,1,1,1,6,1,3,4,3,"03999","12/02/2019","1","8"
"03008",347,538,91800,3,1,1,1,6,1,3,1,3,"03999","07/08/2016","1","1"
"03008",348,539,91800,3,1,2,2,6,2,3,1,3,"03999","24/06/2018","1","1"
"03008",349,540,91800,3,1,1,1,6,1,3,1,3,"03999","04/08/2017","1","1"
"03008",350,541,91800,3,1,1,1,6,1,3,1,3,"03999","22/05/2018","1","2"
"03008",351,542,91800,3,1,1,1,6,1,3,1,3,"03999","03/03/2017","1","1"
"03008",352,543,91800,3,1,1,1,6,1,3,4,3,"03999","12/10/2018","1","2"
"03008",353,544,91800,3,1,1,1,6,1,3,1,3,"03999","19/12/2018","1","1"
"03009",354,545,30401,1,1,1,3,3,7,0,1,3,"03009","23/02/2018","1","1"
"03009",355,546,50200,2,1,1,3,1,0,0,3,3,"03009","09/09/1899","1","1"
"03009",356,547,40117,1,1,1,1,3,2,0,1,3,"03009","12/09/2018","1","1"
"03009",357,548,30401,1,2,1,1,3,0,0,1,3,"03009","13/01/2019","1","1"
"03009",358,549,40105,1,1,1,1,3,7,0,1,3,"03009","21/02/2019","1","1"
"03009",359,550,40102,1,1,1,1,3,7,0,1,3,"03009","16/01/2019","1","1"
"03009",360,551,30100,1,1,1,1,3,0,0,1,3,"03009","09/09/1899","1","1"
"03009",361,552,30401,1,1,1,1,3,0,0,1,3,"03009","04/05/2018","1","1"
"03009",362,553,40102,1,1,1,1,3,6,0,1,3,"03009","03/04/2019","1","1"
"04002",363,558,30402,1,1,1,1,3,0,0,1,4,"04002","09/09/1899","1","2"
"04002",365,555,40700,2,1,1,2,1,7,0,1,4,"04002","02/05/2016","3","2"
"04002",366,556,60201,1,1,1,2,6,7,0,3,4,"04002","09/09/1899","1","2"
"04002",367,557,10400,2,1,2,2,1,4,3,1,4,"04002","23/12/2017","1","1"
"04002",367,562,40600,2,1,2,2,1,4,3,1,4,"04002","27/12/2017","1","1"
"04002",368,563,30402,1,1,1,1,3,7,0,1,4,"04002","16/10/2015","1","2"
"04002",369,559,80104,2,1,1,3,1,7,0,1,4,"04008","01/10/2015","1","1"
"04002",370,560,30402,1,1,1,1,3,3,0,1,4,"04010","13/03/2017","1","1"
"04002",371,561,30100,1,1,1,2,6,7,0,3,4,"04002","09/09/1899","1","1"
"04002",371,566,30402,1,1,1,2,6,7,0,3,4,"04002","09/09/1899","1","1"
"04002",372,564,40102,3,1,1,3,1,7,0,1,4,"04011","17/07/2016","1","1"
"04002",373,565,10500,2,1,1,3,3,0,0,2,4,"04002","01/01/2010","1","1"
"04002",374,569,20600,1,1,1,3,3,7,0,1,4,"04009","23/11/2016","4","1"
"04002",375,567,70102,2,1,1,3,1,7,0,1,4,"04009","03/10/2017","1","1"
"04002",376,568,40100,2,1,1,2,1,7,0,1,4,"04002","17/11/2018","1","1"
"04002",376,571,40100,2,2,1,2,1,7,0,1,4,"04002","17/11/2018","1","1"
"04002",377,572,30402,1,1,1,3,6,7,0,1,4,"04002","09/09/1899","1","1"
"04002",378,573,10200,1,2,1,1,3,2,0,1,4,"04002","30/01/2015","1","1"
"04002",380,574,30402,1,1,1,1,3,3,0,1,4,"04002","28/08/2017","1","1"
"04002",381,575,60200,1,1,1,1,3,7,0,1,4,"04003","09/09/1899","1","1"
"04002",381,576,30400,1,1,1,1,3,3,0,1,4,"04002","09/09/1899","1","1"
"04002",381,577,40500,1,1,1,1,3,0,0,3,4,"04002","09/09/1899","1","1"
"04002",382,578,30100,2,1,1,1,3,3,2,2,4,"04002","09/09/1899","1","1"
"04002",382,579,30402,1,1,1,1,3,3,2,1,4,"04002","09/09/1899","1","1"
"04002",383,580,30100,2,1,1,1,1,3,0,1,4,"04002","09/09/1899","1","1"
"04002",383,581,30400,1,1,1,1,3,3,0,1,4,"04002","09/09/1899","1","1"
"04002",384,582,30100,2,1,1,1,1,2,0,1,4,"04002","20/04/2018","2","1"
"04002",384,583,20100,1,1,1,1,3,2,0,1,4,"04002","20/04/2018","2","1"
"04002",385,584,10400,2,1,2,2,1,4,0,1,4,"04001","08/04/2017","1","1"
"04002",385,585,40600,2,1,2,2,1,4,0,1,4,"04001","23/12/2017","1","1"
"05025",386,586,40100,1,1,1,1,3,2,0,1,5,"05002","01/03/2016","1","1"
"05025",387,587,70100,2,1,1,3,1,0,0,2,5,"05025","01/03/2016","1","1"
"05025",392,592,20600,1,1,3,3,6,0,3,4,5,"05025","09/09/1899","6","7"
"05025",395,596,30402,1,1,1,3,3,0,2,1,5,"05025","01/08/2018","1","1"
"05025",396,597,20601,1,1,1,3,3,0,2,1,5,"05025","08/03/2018","2","1"
"05025",397,598,50100,1,1,1,1,3,0,2,1,5,"05025","20/06/2018","1","1"
"05025",398,599,91800,1,1,1,3,3,7,2,1,5,"05025","15/12/2017","1","1"
"05025",399,600,10200,1,1,1,3,3,7,2,1,5,"05025","03/09/2018","1","1"
"05025",400,601,40600,1,1,1,3,3,0,2,1,5,"05025","25/06/2018","1","1"
"05025",401,602,40117,1,1,1,3,3,0,2,1,5,"05025","06/07/2018","1","1"
"05025",402,603,10400,1,1,1,3,3,0,2,1,5,"05025","27/06/2018","1","1"
"05025",403,604,10100,1,1,1,3,5,0,2,1,5,"05025","06/11/2017","1","1"
"05028",404,605,10100,1,1,1,1,1,7,0,1,5,"05020","29/05/2016","1","1"
"05028",405,606,50100,3,1,1,3,6,7,0,4,5,"05032","25/02/2018","1","1"
"05028",406,607,10400,1,1,1,3,6,7,0,4,5,"05032","08/04/2018","1","1"
"05028",407,608,10100,1,1,1,1,4,7,0,1,5,"05028","09/09/1899","1","1"
"05028",408,609,30401,3,1,1,1,1,7,0,4,5,"05032","03/07/2018","1","1"
"05028",408,610,30402,1,1,1,1,6,7,0,4,5,"05032","03/07/2018","1","1"
"05035",409,611,10100,1,1,1,1,3,3,0,1,5,"05035","11/02/2017","1","1"
"05035",420,623,30400,1,1,1,1,2,3,0,1,5,"05035","03/02/2017","1","1"
"05035",421,624,20602,1,1,1,1,2,1,2,1,5,"05035","07/08/2016","1","1"
"05035",422,625,10100,1,1,1,1,3,2,3,1,5,"05035","03/03/2018","1","1"
"05035",423,626,10100,1,1,1,1,3,1,3,1,5,"05035","01/04/2017","1","1"
"05035",424,627,10100,1,1,1,1,3,3,3,1,5,"05035","03/03/2018","1","1"
"05035",425,628,10100,1,1,1,1,3,1,3,1,5,"05035","01/04/2017","2","1"
"05035",426,629,10100,1,1,1,1,3,3,3,1,5,"05035","05/02/2018","1","1"
"05035",427,630,10100,1,1,1,1,3,1,3,1,5,"05035","04/06/2017","2","1"
"05035",428,631,40101,1,1,2,1,3,3,3,1,5,"05035","02/03/2019","1","1"
"05035",429,632,10100,1,1,1,1,3,3,3,1,5,"05035","03/03/2019","1","1"
"05035",430,633,10100,1,1,2,1,3,3,3,1,5,"05035","05/04/2018","1","1"
"05035",431,634,40700,2,1,2,2,1,7,3,1,5,"05035","02/03/2017","1","1"
"05035",432,635,20100,1,1,1,1,3,3,3,1,5,"05035","02/06/2018","1","1"
"05035",433,636,10100,1,1,2,1,3,3,3,1,5,"05035","11/07/2017","1","1"
"05035",434,637,10100,1,1,2,1,3,1,3,1,5,"05035","10/06/2017","3","1"
"05035",435,638,30402,1,1,1,1,3,3,3,1,5,"05035","02/03/2017","1","1"
"05035",436,639,10100,1,1,1,1,3,1,3,1,5,"05035","04/05/2017","1","1"
